offer_date,IPO_name,ticker,CIK,CIK2,S1_Filing_Date,filename,company_name,form_type,filing_date,url
20140213,Concert Pharmaceuaticals,CNCE,0001367920,1367920,13JAN2014,0001193125-14-009488.txt,"CONCERT PHARMACEUTICALS, INC.",S-1,13JAN2014,https://www.sec.gov/Archives/edgar/data/1367920/000119312514009488/0001193125-14-009488.txt
20140731,Catalent Inc,CTLT,0001596783,1596783,28FEB2014,0001193125-14-077809.txt,"Catalent, Inc.",S-1/A,28FEB2014,https://www.sec.gov/Archives/edgar/data/1596783/000119312514077809/0001193125-14-077809.txt
20140403,Corium International Inc,CORI,0001594337,1594337,03MAR2014,0001047469-14-001685.txt,"Corium International, Inc.",S-1,03MAR2014,https://www.sec.gov/Archives/edgar/data/1594337/000104746914001685/0001047469-14-001685.txt
20141015,Dominion Midstream Partners LP,DM,0001603286,1603286,28MAR2014,0001193125-14-121347.txt,"Dominion Midstream Partners, LP",S-1,28MAR2014,https://www.sec.gov/Archives/edgar/data/1603286/000119312514121347/0001193125-14-121347.txt
20140328,Energous,WATT,0001575793,1575793,24JAN2014,0001144204-14-003741.txt,Energous Corp,S-1,24JAN2014,https://www.sec.gov/Archives/edgar/data/1575793/000114420414003741/0001144204-14-003741.txt
20140404,Five9 Inc,FIVN,0001288847,1288847,03MAR2014,0001193125-14-078791.txt,"Five9, Inc.",S-1,03MAR2014,https://www.sec.gov/Archives/edgar/data/1288847/000119312514078791/0001193125-14-078791.txt
20140212,Flexion Therapeutics,FLXN,0001419600,1419600,08JAN2014,0001193125-14-005391.txt,Flexion Therapeutics Inc,S-1,08JAN2014,https://www.sec.gov/Archives/edgar/data/1419600/000119312514005391/0001193125-14-005391.txt
20150515,Fortress Transp & Infra Inv,FTAI,0001590364,1590364,03JAN2014,0001193125-14-001826.txt,Fortress Transportation & Infrastructure Investors Ltd.,S-1,03JAN2014,https://www.sec.gov/Archives/edgar/data/1590364/000119312514001826/0001193125-14-001826.txt
20140404,GrubHub Inc,GRUB,0001594109,1594109,10MAR2014,0001193125-14-091860.txt,GrubHub Inc.,S-1/A,10MAR2014,https://www.sec.gov/Archives/edgar/data/1594109/000119312514091860/0001193125-14-091860.txt
20140404,IMS Health Holdings Inc,IMS,0001595262,1595262,02JAN2014,0001193125-14-000659.txt,"IMS Health Holdings, Inc.",S-1,02JAN2014,https://www.sec.gov/Archives/edgar/data/1595262/000119312514000659/0001193125-14-000659.txt
20140625,Imprivata Inc,IMPR,0001328015,1328015,31MAR2014,0001193125-14-123885.txt,Imprivata Inc,S-1,31MAR2014,https://www.sec.gov/Archives/edgar/data/1328015/000119312514123885/0001193125-14-123885.txt
20140213,Installed Building Products,IBP,0001580905,1580905,09JAN2014,0001193125-14-006724.txt,"Installed Building Products, Inc.",S-1,09JAN2014,https://www.sec.gov/Archives/edgar/data/1580905/000119312514006724/0001193125-14-006724.txt
20140508,K2M Group Holdings Inc,KTWO,0001499807,1499807,14MAR2014,0001193125-14-098429.txt,"K2M GROUP HOLDINGS, INC.",S-1,14MAR2014,https://www.sec.gov/Archives/edgar/data/1499807/000119312514098429/0001193125-14-098429.txt
20141021,Melrose Bancorp Inc,MELR,0001600890,1600890,11MAR2014,0001193125-14-091973.txt,"Melrose Bancorp, Inc.",S-1,11MAR2014,https://www.sec.gov/Archives/edgar/data/1600890/000119312514091973/0001193125-14-091973.txt
20140416,Moelis & Co LLC,MC,0001596967,1596967,04MAR2014,0001047469-14-001758.txt,Moelis & Co,S-1,04MAR2014,https://www.sec.gov/Archives/edgar/data/1596967/000104746914001758/0001047469-14-001758.txt
20140404,Opower Inc,OPWR,0001412043,1412043,03MAR2014,0001193125-14-079317.txt,"OPOWER, INC.",S-1,03MAR2014,https://www.sec.gov/Archives/edgar/data/1412043/000119312514079317/0001193125-14-079317.txt
20140326,Oxbridge Re Holdings Ltd,OXBRU,0001584831,1584831,27JAN2014,0001193125-14-022017.txt,OXBRIDGE RE HOLDINGS Ltd,S-1,27JAN2014,https://www.sec.gov/Archives/edgar/data/1584831/000119312514022017/0001193125-14-022017.txt
20140411,Phibro Animal Health Corp,PAHC,0001069899,1069899,10MAR2014,0001571049-14-000746.txt,PHIBRO ANIMAL HEALTH CORP,S-1,10MAR2014,https://www.sec.gov/Archives/edgar/data/1069899/000157104914000746/0001571049-14-000746.txt
20140502,Papa Murphy's Holdings Inc,FRSH,0001592379,1592379,11MAR2014,0001193125-14-093943.txt,"Papa Murphy's Holdings, Inc.",S-1,11MAR2014,https://www.sec.gov/Archives/edgar/data/1592379/000119312514093943/0001193125-14-093943.txt
20150416,Party City Holdco Inc,PRTY,0001592058,1592058,21JAN2014,0001193125-14-016039.txt,Party City Holdco Inc.,S-1,21JAN2014,https://www.sec.gov/Archives/edgar/data/1592058/000119312514016039/0001193125-14-016039.txt
20140415,Paycom Software Inc,PAYC,0001590955,1590955,10MAR2014,0001193125-14-091543.txt,"Paycom Software, Inc.",S-1,10MAR2014,https://www.sec.gov/Archives/edgar/data/1590955/000119312514091543/0001193125-14-091543.txt
20140319,Paylocity Holding Corp,PCTY,0001591698,1591698,30JAN2014,0001047469-14-000464.txt,Paylocity Holding Corp,S-1,30JAN2014,https://www.sec.gov/Archives/edgar/data/1591698/000104746914000464/0001047469-14-000464.txt
20150129,Presbia PLC,LENS,0001591096,1591096,20MAR2014,0001193125-14-108339.txt,Presbia PLC,S-1,20MAR2014,https://www.sec.gov/Archives/edgar/data/1591096/000119312514108339/0001193125-14-108339.txt
20140320,Q2 Holdings Inc,QTWO,0001410384,1410384,12FEB2014,0001047469-14-000833.txt,"Q2 Holdings, Inc.",S-1,12FEB2014,https://www.sec.gov/Archives/edgar/data/1410384/000104746914000833/0001047469-14-000833.txt
20140425,Quotient Ltd,QTNTU,0001596946,1596946,07MAR2014,0001193125-14-087633.txt,Quotient Ltd,S-1,07MAR2014,https://www.sec.gov/Archives/edgar/data/1596946/000119312514087633/0001193125-14-087633.txt
20140529,Resonant Inc,RESN,0001579910,1579910,24JAN2014,0001104659-14-004077.txt,Resonant Inc,S-1,24JAN2014,https://www.sec.gov/Archives/edgar/data/1579910/000110465914004077/0001104659-14-004077.txt
20140502,SCYNEXIS Inc,SCYX,0001178253,1178253,27FEB2014,0001193125-14-073292.txt,SCYNEXIS INC,S-1,27FEB2014,https://www.sec.gov/Archives/edgar/data/1178253/000119312514073292/0001193125-14-073292.txt
20140417,Sportsman's Warehouse Hldg Inc,SPWH,0001132105,1132105,07MAR2014,0001193125-14-089195.txt,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",S-1,07MAR2014,https://www.sec.gov/Archives/edgar/data/1132105/000119312514089195/0001193125-14-089195.txt
20140417,Sabre Corp,SABR,0001597033,1597033,21JAN2014,0001193125-14-015201.txt,Sabre Corp,S-1,21JAN2014,https://www.sec.gov/Archives/edgar/data/1597033/000119312514015201/0001193125-14-015201.txt
20140327,Square 1 Financial,SQBK,0001329799,1329799,06JAN2014,0001193125-14-002819.txt,Square 1 Financial Inc,S-1,06JAN2014,https://www.sec.gov/Archives/edgar/data/1329799/000119312514002819/0001193125-14-002819.txt
20140714,Sunshine Bancorp Inc,SBCP,0001599891,1599891,12MAR2014,0001193125-14-095325.txt,"Sunshine Bancorp, Inc.",S-1,12MAR2014,https://www.sec.gov/Archives/edgar/data/1599891/000119312514095325/0001193125-14-095325.txt
20140731,Synchrony Financial,SYF,0001601712,1601712,13MAR2014,0001193125-14-096671.txt,Synchrony Financial,S-1,13MAR2014,https://www.sec.gov/Archives/edgar/data/1601712/000119312514096671/0001193125-14-096671.txt
20160303,Syndax Pharmaceuticals Inc,SNDX,0001395937,1395937,27MAR2014,0001193125-14-118735.txt,Syndax Pharmaceuticals Inc,S-1,27MAR2014,https://www.sec.gov/Archives/edgar/data/1395937/000119312514118735/0001193125-14-118735.txt
20140212,Talmer Bancorp,TLMR,0001360683,1360683,10JAN2014,0001047469-14-000117.txt,"TALMER BANCORP, INC.",S-1,10JAN2014,https://www.sec.gov/Archives/edgar/data/1360683/000104746914000117/0001047469-14-000117.txt
20140718,TubeMogul Inc,TUBE,0001449278,1449278,26MAR2014,0001193125-14-116024.txt,TUBEMOGUL INC,S-1,26MAR2014,https://www.sec.gov/Archives/edgar/data/1449278/000119312514116024/0001193125-14-116024.txt
20140416,TriVascular Technologies Inc,TRIV,0001432732,1432732,10MAR2014,0001193125-14-091651.txt,"TriVascular Technologies, Inc.",S-1,10MAR2014,https://www.sec.gov/Archives/edgar/data/1432732/000119312514091651/0001193125-14-091651.txt
20140612,Trinseo SA,TSE,0001519061,1519061,14MAR2014,0001193125-14-099496.txt,Trinseo S.A.,S-1,14MAR2014,https://www.sec.gov/Archives/edgar/data/1519061/000119312514099496/0001193125-14-099496.txt
20150416,Virtu Financial Inc,VIRT,0001592386,1592386,10MAR2014,0001047469-14-002070.txt,"Virtu Financial, Inc.",S-1,10MAR2014,https://www.sec.gov/Archives/edgar/data/1592386/000104746914002070/0001047469-14-002070.txt
20140411,Zoe's Kitchen Inc,ZOES,0001594879,1594879,10MAR2014,0001047469-14-002054.txt,"Zoe's Kitchen, Inc.",S-1,10MAR2014,https://www.sec.gov/Archives/edgar/data/1594879/000104746914002054/0001047469-14-002054.txt
20140724,Advanced Drainage Systems Inc,WMS,0001604028,1604028,02APR2014,0001193125-14-127273.txt,"ADVANCED DRAINAGE SYSTEMS, INC.",S-1,02APR2014,https://www.sec.gov/Archives/edgar/data/1604028/000119312514127273/0001193125-14-127273.txt
20140619,Ardelyx Inc,ARDX,0001437402,1437402,19MAY2014,0001193125-14-204985.txt,"ARDELYX, INC.",S-1,19MAY2014,https://www.sec.gov/Archives/edgar/data/1437402/000119312514204985/0001193125-14-204985.txt
20140625,Adeptus Health Inc,ADPT,0001602367,1602367,21MAY2014,0001047469-14-005098.txt,Adeptus Health Inc.,S-1,21MAY2014,https://www.sec.gov/Archives/edgar/data/1602367/000104746914005098/0001047469-14-005098.txt
20141016,Atara Biotherapeutics Inc,ATRA,0001604464,1604464,20JUN2014,0001193125-14-243829.txt,"Atara Biotherapeutics, Inc.",S-1,20JUN2014,https://www.sec.gov/Archives/edgar/data/1604464/000119312514243829/0001193125-14-243829.txt
20140515,Bankwell Financial Group,BWFG,0001505732,1505732,04APR2014,0001571049-14-001062.txt,"Bankwell Financial Group, Inc.",S-1,04APR2014,https://www.sec.gov/Archives/edgar/data/1505732/000157104914001062/0001571049-14-001062.txt
20140924,Citizens Financial Group Inc,CFG,0000759944,759944,12MAY2014,0001193125-14-195201.txt,CITIZENS FINANCIAL GROUP INC/RI,S-1,12MAY2014,https://www.sec.gov/Archives/edgar/data/759944/000119312514195201/0001193125-14-195201.txt
20140729,ContraFect Corp,CFRXU,0001478069,1478069,18APR2014,0001193125-14-149004.txt,CONTRAFECT Corp,S-1,18APR2014,https://www.sec.gov/Archives/edgar/data/1478069/000119312514149004/0001193125-14-149004.txt
20140618,Century Communities Inc,CCS,0001576940,1576940,05MAY2014,0001193125-14-180798.txt,"Century Communities, Inc.",S-1,05MAY2014,https://www.sec.gov/Archives/edgar/data/1576940/000119312514180798/0001193125-14-180798.txt
20140917,Civitas Solutions Inc,CIVI,0001608638,1608638,27MAY2014,0001193125-14-212778.txt,"Civitas Solutions, Inc.",S-1,27MAY2014,https://www.sec.gov/Archives/edgar/data/1608638/000119312514212778/0001193125-14-212778.txt
20140724,El Pollo Loco Holdings Inc,LOCO,0001606366,1606366,24JUN2014,0001193125-14-247412.txt,"El Pollo Loco Holdings, Inc.",S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1606366/000119312514247412/0001193125-14-247412.txt
20140626,Garnero Group Acquisition Co,GGACU,0001603969,1603969,20MAY2014,0001213900-14-003669.txt,Garnero Group Acquisition Co,S-1,20MAY2014,https://www.sec.gov/Archives/edgar/data/1603969/000121390014003669/0001213900-14-003669.txt
20150401,GoDaddy Inc,GDDY,0001609711,1609711,09JUN2014,0001193125-14-230425.txt,GoDaddy Inc.,S-1,09JUN2014,https://www.sec.gov/Archives/edgar/data/1609711/000119312514230425/0001193125-14-230425.txt
20140626,GoPro Inc,GPRO,0001500435,1500435,19MAY2014,0001193125-14-204902.txt,"GoPro, Inc.",S-1,19MAY2014,https://www.sec.gov/Archives/edgar/data/1500435/000119312514204902/0001193125-14-204902.txt
20140808,Green Bancorp Inc,GNBC,0001606363,1606363,24JUN2014,0001047469-14-005811.txt,"Green Bancorp, Inc.",S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1606363/000104746914005811/0001047469-14-005811.txt
20140731,HealthEquity Inc,HQY,0001428336,1428336,10JUN2014,0001193125-14-232134.txt,HEALTHEQUITY INC,S-1,10JUN2014,https://www.sec.gov/Archives/edgar/data/1428336/000119312514232134/0001193125-14-232134.txt
20140523,Heritage Insurance Hldg LLC,HRTG,0001598665,1598665,22MAY2014,0001193125-14-209598.txt,"Heritage Insurance Holdings, Inc.",S-1/A,22MAY2014,https://www.sec.gov/Archives/edgar/data/1598665/000119312514209598/0001193125-14-209598.txt
20140716,IRadimed Corp,IRMD,0001325618,1325618,18JUN2014,0001047469-14-005708.txt,IRADIMED CORP,S-1,18JUN2014,https://www.sec.gov/Archives/edgar/data/1325618/000104746914005708/0001047469-14-005708.txt
20140723,Immune Design Corp,IMDZ,0001437786,1437786,23JUN2014,0001193125-14-245706.txt,Immune Design Corp.,S-1,23JUN2014,https://www.sec.gov/Archives/edgar/data/1437786/000119312514245706/0001193125-14-245706.txt
20140808,Independence Contract Drilling,ICD,0001537028,1537028,19JUN2014,0001193125-14-242592.txt,"Independence Contract Drilling, Inc.",S-1,19JUN2014,https://www.sec.gov/Archives/edgar/data/1537028/000119312514242592/0001193125-14-242592.txt
20140723,Intersect ENT Inc,XENT,0001271214,1271214,23JUN2014,0001193125-14-245665.txt,"Intersect ENT, Inc.",S-1,23JUN2014,https://www.sec.gov/Archives/edgar/data/1271214/000119312514245665/0001193125-14-245665.txt
20140701,Investar Holding Corp,ISTR,0001602658,1602658,16MAY2014,0001193125-14-202647.txt,Investar Holding Corp,S-1,16MAY2014,https://www.sec.gov/Archives/edgar/data/1602658/000119312514202647/0001193125-14-202647.txt
20141002,JP Energy Partners LP,JPEP,0001523404,1523404,08MAY2014,0001047469-14-004705.txt,JP Energy Partners LP,S-1,08MAY2014,https://www.sec.gov/Archives/edgar/data/1523404/000104746914004705/0001047469-14-004705.txt
20140620,Kite Pharma Inc,KITE,0001510580,1510580,19MAY2014,0001193125-14-204816.txt,"Kite Pharma, Inc.",S-1,19MAY2014,https://www.sec.gov/Archives/edgar/data/1510580/000119312514204816/0001193125-14-204816.txt
20150625,Lantheus Holdings Inc,LNTH,0001521036,1521036,24JUN2014,0001193125-14-247341.txt,"Lantheus Holdings, Inc.",S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1521036/000119312514247341/0001193125-14-247341.txt
20150723,Live Oak Bancshares Inc,LOB,0001462120,1462120,14APR2014,0001193125-14-142736.txt,"Live Oak Bancshares, Inc.",S-1,14APR2014,https://www.sec.gov/Archives/edgar/data/1462120/000119312514142736/0001193125-14-142736.txt
20140801,Loxo Oncology Inc,LOXO,0001581720,1581720,30JUN2014,0001047469-14-005954.txt,"Loxo Oncology, Inc.",S-1,30JUN2014,https://www.sec.gov/Archives/edgar/data/1581720/000104746914005954/0001047469-14-005954.txt
20140731,Marinus Pharmaceuticals Inc,MRNS,0001267813,1267813,12MAY2014,0001047469-14-004860.txt,MARINUS PHARMACEUTICALS INC,S-1,12MAY2014,https://www.sec.gov/Archives/edgar/data/1267813/000104746914004860/0001047469-14-004860.txt
20140612,MobileIron Inc,MOBL,0001470099,1470099,07APR2014,0001193125-14-132736.txt,"MOBILE IRON, INC.",S-1,07APR2014,https://www.sec.gov/Archives/edgar/data/1470099/000119312514132736/0001193125-14-132736.txt
20140613,Memorial Resource Dvlp Corp,MRD,0001599222,1599222,04APR2014,0001193125-14-131749.txt,Memorial Resource Development Corp.,S-1,04APR2014,https://www.sec.gov/Archives/edgar/data/1599222/000119312514131749/0001193125-14-131749.txt
20140701,Minerva Neurosciences Inc,NERV,0001598646,1598646,09APR2014,0001047469-14-003612.txt,"Minerva Neurosciences, Inc.",S-1,09APR2014,https://www.sec.gov/Archives/edgar/data/1598646/000104746914003612/0001047469-14-003612.txt
20140627,NextEra Energy Partners LP,NEP,0001603145,1603145,20MAY2014,0001193125-14-206121.txt,"NextEra Energy Partners, LP",S-1,20MAY2014,https://www.sec.gov/Archives/edgar/data/1603145/000119312514206121/0001193125-14-206121.txt
20140724,Ocular Therapeutix Inc,OCUL,0001393434,1393434,20JUN2014,0001193125-14-243751.txt,"OCULAR THERAPEUTIX, INC",S-1,20JUN2014,https://www.sec.gov/Archives/edgar/data/1393434/000119312514243751/0001193125-14-243751.txt
20140509,PBF Logistics LP,PBFX,0001582568,1582568,03APR2014,0001193125-14-129927.txt,PBF Logistics LP,S-1,03APR2014,https://www.sec.gov/Archives/edgar/data/1582568/000119312514129927/0001193125-14-129927.txt
20140523,Parsley Energy Inc,PE,0001594466,1594466,11APR2014,0001193125-14-140752.txt,"Parsley Energy, Inc.",S-1,11APR2014,https://www.sec.gov/Archives/edgar/data/1594466/000119312514140752/0001193125-14-140752.txt
20140724,Pfenex Inc,PFNX,0001478121,1478121,05JUN2014,0001193125-14-227132.txt,Pfenex Inc.,S-1,05JUN2014,https://www.sec.gov/Archives/edgar/data/1478121/000119312514227132/0001193125-14-227132.txt
20140717,Roka Bioscience Inc,ROKA,0001472343,1472343,21MAY2014,0001193125-14-208158.txt,"Roka BioScience, Inc.",S-1,21MAY2014,https://www.sec.gov/Archives/edgar/data/1472343/000119312514208158/0001193125-14-208158.txt
20140718,SAGE Therapeutics Inc,SAGE,0001597553,1597553,17JUN2014,0001193125-14-239366.txt,"Sage Therapeutics, Inc.",S-1,17JUN2014,https://www.sec.gov/Archives/edgar/data/1597553/000119312514239366/0001193125-14-239366.txt
20140514,ServisFirst Bancshares Inc,SFBS,0001430723,1430723,16APR2014,0001144204-14-023039.txt,"ServisFirst Bancshares, Inc.",S-1/A,16APR2014,https://www.sec.gov/Archives/edgar/data/1430723/000114420414023039/0001144204-14-023039.txt
20141029,Shell Midstream Partners LP,SHLX,0001610466,1610466,18JUN2014,0001193125-14-239394.txt,"Shell Midstream Partners, L.P.",S-1,18JUN2014,https://www.sec.gov/Archives/edgar/data/1610466/000119312514239394/0001193125-14-239394.txt
20140924,Smart & Final Stores Inc,SFS,0001563407,1563407,20JUN2014,0001047469-14-005774.txt,"Smart & Final Stores, Inc.",S-1,20JUN2014,https://www.sec.gov/Archives/edgar/data/1563407/000104746914005774/0001047469-14-005774.txt
20140626,TCP International Holdings Ltd,TCPI,0001545391,1545391,21MAY2014,0001193125-14-208091.txt,TCP International Holdings Ltd.,S-1,21MAY2014,https://www.sec.gov/Archives/edgar/data/1545391/000119312514208091/0001193125-14-208091.txt
20140718,Trupanion Inc,TRUP,0001371285,1371285,16JUN2014,0001193125-14-237894.txt,TRUPANION INC.,S-1,16JUN2014,https://www.sec.gov/Archives/edgar/data/1371285/000119312514237894/0001193125-14-237894.txt
20140718,TerraForm Power Inc,TERP,0001599947,1599947,29MAY2014,0001193125-14-215738.txt,"TerraForm Power, Inc.",S-1,29MAY2014,https://www.sec.gov/Archives/edgar/data/1599947/000119312514215738/0001193125-14-215738.txt
20140717,Terrapin 3 Acquisition Corp,TRTLU,0001608298,1608298,23JUN2014,0001144204-14-039117.txt,Terrapin 3 Acquisition Corp,S-1,23JUN2014,https://www.sec.gov/Archives/edgar/data/1608298/000114420414039117/0001144204-14-039117.txt
20140723,Townsquare Media LLC,TSQ,0001499832,1499832,24JUN2014,0001571049-14-002588.txt,"Townsquare Media, LLC",S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1499832/000157104914002588/0001571049-14-002588.txt
20140731,Transocean Partners LLC,RIGP,0001607250,1607250,23JUN2014,0001193125-14-244100.txt,Transocean Partners LLC,S-1,23JUN2014,https://www.sec.gov/Archives/edgar/data/1607250/000119312514244100/0001193125-14-244100.txt
20140925,Travelport Worldwide Ltd,TVPT,0001424755,1424755,04JUN2014,0001193125-14-224854.txt,Travelport Worldwide LTD,S-1,04JUN2014,https://www.sec.gov/Archives/edgar/data/1424755/000119312514224854/0001193125-14-224854.txt
20140516,TrueCar Inc,TRUE,0001327318,1327318,04APR2014,0001047469-14-003390.txt,"TrueCar, Inc.",S-1,04APR2014,https://www.sec.gov/Archives/edgar/data/1327318/000104746914003390/0001047469-14-003390.txt
20141002,VWR Corp,VWR,0001412232,1412232,24JUN2014,0001193125-14-247288.txt,VWR Corp,S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1412232/000119312514247288/0001193125-14-247288.txt
20140618,Viper Energy Partners LP,VNOM,0001602065,1602065,07MAY2014,0001193125-14-187469.txt,Viper Energy Partners LP,S-1,07MAY2014,https://www.sec.gov/Archives/edgar/data/1602065/000119312514187469/0001193125-14-187469.txt
20140730,Westlake Chemical Partners LP,WLKP,0001604665,1604665,29APR2014,0001193125-14-164760.txt,Westlake Chemical Partners LP,S-1,29APR2014,https://www.sec.gov/Archives/edgar/data/1604665/000119312514164760/0001193125-14-164760.txt
20141003,Yodlee Inc,YDLE,0001161315,1161315,30JUN2014,0001193125-14-255452.txt,YODLEE INC,S-1,30JUN2014,https://www.sec.gov/Archives/edgar/data/1161315/000119312514255452/0001193125-14-255452.txt
20140618,ZS Pharma Inc,ZSPH,0001459266,1459266,15MAY2014,0001193125-14-199541.txt,"ZS Pharma, Inc.",S-1,15MAY2014,https://www.sec.gov/Archives/edgar/data/1459266/000119312514199541/0001193125-14-199541.txt
20140515,Zendesk Inc,ZEN,0001463172,1463172,10APR2014,0001193125-14-137878.txt,"Zendesk, Inc.",S-1,10APR2014,https://www.sec.gov/Archives/edgar/data/1463172/000119312514137878/0001193125-14-137878.txt
20150127,Zosano Pharma Corp,ZSAN,0001587221,1587221,24JUN2014,0001193125-14-246169.txt,Zosano Pharma Corp,S-1,24JUN2014,https://www.sec.gov/Archives/edgar/data/1587221/000119312514246169/0001193125-14-246169.txt
20141002,AAC Holdings Inc,AAC,0001606180,1606180,11JUL2014,0001193125-14-266653.txt,"AAC Holdings, Inc.",S-1,11JUL2014,https://www.sec.gov/Archives/edgar/data/1606180/000119312514266653/0001193125-14-266653.txt
20060710,Ascent Solar Technologies Inc,ASTIU,0001350102,1350102,05SEP2014,0001193125-14-333864.txt,"Ascent Solar Technologies, Inc.",S-1,05SEP2014,https://www.sec.gov/Archives/edgar/data/1350102/000119312514333864/0001193125-14-333864.txt
20141112,Axalta Coating Systems Ltd,AXTA,0001616862,1616862,20AUG2014,0001193125-14-315910.txt,Axalta Coating Systems Ltd.,S-1,20AUG2014,https://www.sec.gov/Archives/edgar/data/1616862/000119312514315910/0001193125-14-315910.txt
20141030,Boot Barn Holdings Inc,BOOT,0001610250,1610250,29SEP2014,0001047469-14-007948.txt,"Boot Barn Holdings, Inc.",S-1,29SEP2014,https://www.sec.gov/Archives/edgar/data/1610250/000104746914007948/0001047469-14-007948.txt
20140814,C1 Financial Inc,BNK,0001609132,1609132,11JUL2014,0000950103-14-004849.txt,"C1 Financial, Inc.",S-1,11JUL2014,https://www.sec.gov/Archives/edgar/data/1609132/000095010314004849/0000950103-14-004849.txt
20141002,Calithera Biosciences Inc,CALA,0001496671,1496671,25AUG2014,0001193125-14-320232.txt,"Calithera Biosciences, Inc.",S-1,25AUG2014,https://www.sec.gov/Archives/edgar/data/1496671/000119312514320232/0001193125-14-320232.txt
20141106,Coherus Biosciences Inc,CHRS,0001512762,1512762,25SEP2014,0001193125-14-353133.txt,"Coherus BioSciences, Inc.",S-1,25SEP2014,https://www.sec.gov/Archives/edgar/data/1512762/000119312514353133/0001193125-14-353133.txt
20141003,Dermira Inc,DERM,0001557883,1557883,27AUG2014,0001047469-14-007229.txt,"Dermira, Inc.",S-1,27AUG2014,https://www.sec.gov/Archives/edgar/data/1557883/000104746914007229/0001047469-14-007229.txt
20141010,Diplomat Pharmacy Inc,DPLO,0001610092,1610092,03JUL2014,0001047469-14-006006.txt,"Diplomat Pharmacy, Inc.",S-1,03JUL2014,https://www.sec.gov/Archives/edgar/data/1610092/000104746914006006/0001047469-14-006006.txt
20190919,Exagen Inc,XGN,0001274737,1274737,19SEP2014,0001193125-14-347178.txt,EXAGEN DIAGNOSTICS INC,S-1,19SEP2014,https://www.sec.gov/Archives/edgar/data/1274737/000119312514347178/0001193125-14-347178.txt
20141003,FMSA Holdings Inc,FMSA,0001010858,1010858,22AUG2014,0001193125-14-318841.txt,FMSA HOLDINGS INC,S-1,22AUG2014,https://www.sec.gov/Archives/edgar/data/1010858/000119312514318841/0001193125-14-318841.txt
20141030,Fifth St Asset Mgmt Inc,FSAM,0001611988,1611988,08SEP2014,0001144204-14-054623.txt,Fifth Street Asset Management Inc.,S-1,08SEP2014,https://www.sec.gov/Archives/edgar/data/1611988/000114420414054623/0001144204-14-054623.txt
20141107,Freshpet Inc,FRPT,0001611647,1611647,12SEP2014,0001193125-14-340468.txt,"Freshpet, Inc.",S-1,12SEP2014,https://www.sec.gov/Archives/edgar/data/1611647/000119312514340468/0001193125-14-340468.txt
20141009,Great Basin Scientific Inc,GBSN,0001512138,1512138,08AUG2014,0001193125-14-301400.txt,"Great Basin Scientific, Inc.",S-1,08AUG2014,https://www.sec.gov/Archives/edgar/data/1512138/000119312514301400/0001193125-14-301400.txt
20141015,Great Western Bancorp Inc,GWB,0001613665,1613665,28AUG2014,0001193125-14-325482.txt,"Great Western Bancorp, Inc.",S-1,28AUG2014,https://www.sec.gov/Archives/edgar/data/1613665/000119312514325482/0001193125-14-325482.txt
20141009,HubSpot Inc,HUBS,0001404655,1404655,25AUG2014,0001193125-14-320044.txt,HUBSPOT INC,S-1,25AUG2014,https://www.sec.gov/Archives/edgar/data/1404655/000119312514320044/0001193125-14-320044.txt
20141111,The Joint Corp,JYNT,0001612630,1612630,19SEP2014,0001144204-14-056976.txt,JOINT Corp,S-1,19SEP2014,https://www.sec.gov/Archives/edgar/data/1612630/000114420414056976/0001144204-14-056976.txt
20150513,Jaguar Animal Health Inc,JAGX,0001585608,1585608,27AUG2014,0001047469-14-007210.txt,"Jaguar Animal Health, Inc.",S-1,27AUG2014,https://www.sec.gov/Archives/edgar/data/1585608/000104746914007210/0001047469-14-007210.txt
20140924,Medley Management Inc,MDLY,0001611110,1611110,18AUG2014,0001144204-14-051029.txt,MEDLEY MANAGEMENT INC.,S-1,18AUG2014,https://www.sec.gov/Archives/edgar/data/1611110/000114420414051029/0001144204-14-051029.txt
20030624,Maguire Properties,MPG,0001616817,1616817,22AUG2014,0001193125-14-318751.txt,Metaldyne Performance Group Inc.,S-1,22AUG2014,https://www.sec.gov/Archives/edgar/data/1616817/000119312514318751/0001193125-14-318751.txt
20141212,Metaldyne Performance Group,MPG,0001616817,1616817,22AUG2014,0001193125-14-318751.txt,Metaldyne Performance Group Inc.,S-1,22AUG2014,https://www.sec.gov/Archives/edgar/data/1616817/000119312514318751/0001193125-14-318751.txt
20141121,Neff Corp,NEFF,0001617667,1617667,03SEP2014,0001047469-14-007340.txt,Neff Corp,S-1,03SEP2014,https://www.sec.gov/Archives/edgar/data/1617667/000104746914007340/0001047469-14-007340.txt
20140813,Otonomy Inc,OTIC,0001493566,1493566,11JUL2014,0001193125-14-266440.txt,"Otonomy, Inc.",S-1,11JUL2014,https://www.sec.gov/Archives/edgar/data/1493566/000119312514266440/0001193125-14-266440.txt
